 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
52,21.936,3.09,104.663,19.927,0,107.828,6.313,6.187,7.994,3.494,39.888,0.694,7.875,0.126,27.146,41.1,3.639,2.288,0.437,0.929,73.235,16.231,85,35,117,2.954,104.603,1606.528,74,100772,13.76,5.191,13,3,39,3.282,104.863,301.85,13,18934,10.575,7.708,5,0,57,2.821,104.792,231.975,9,14551,22.99,27.429,12,3,255,2.826,104.859,504.316,15,31634
53,43.602,110.639,103.72,25.23,106.944,107.702,7.449,7.828,8.121,6.836,130.911,0.861,8.561,108.207,22.222,127.208,7.139,1.188,0.842,0.954,171.089,36.7,169,47,255,110.592,103.766,7459.823,170,467929,32.064,9.752,34,10,73,110.618,103.836,1398.036,32,87694,9.093,5.603,6,0,47,110.388,103.904,396.483,8,24870,32.871,13.946,26,8,132,110.555,103.694,1433.237,30,89902
54,38.357,98.368,101.661,24.368,95.328,106.187,6.061,8.712,8.411,5.806,79.752,0.812,8.77,97.348,22.98,96.613,5.795,1.449,0.69,0.96,138.867,28.392,144,61,242,98.368,101.618,5326.532,138,334115,26.223,9.487,20,7,64,98.2,101.821,1005.826,25,63092,16.76,8.8,10,0,57,98.102,101.767,642.87,16,40325,38.039,23.397,22,8,249,98.243,101.881,1459.063,33,91522
55,42.693,66.02,102.356,25.021,62.247,105.934,7.702,7.323,8.224,6.609,144.956,0.857,8.697,62.247,24.369,152.319,6.946,1.244,0.804,0.955,152.166,45.34,153,26,255,65.856,102.346,6496.451,152,407500,22.311,8.5,20,6,70,66.208,102.527,952.531,20,59749,9.202,6.574,5,0,45,66.144,102.573,392.864,8,24643,31.948,21.697,17,4,255,66.083,102.539,1363.968,26,85557
56,26.48,126.556,102.152,19.799,123.485,104.924,5.808,5.556,6.329,5.327,151.626,0.849,6.984,123.99,25,139.399,5.356,1.188,0.842,0.963,145.21,38.748,138,36,255,126.536,102.081,3845.166,143,241194,24.524,7.094,20,9,49,126.617,102.281,649.406,24,40735,26.425,11.502,21,2,74,126.568,102.337,699.736,25,43892,29.593,13.342,24,7,75,126.481,102.211,783.623,28,49154
57,60.708,8.103,98.64,29.75,3.283,103.03,9.217,8.712,9.346,8.271,165.939,0.862,9.709,3.409,31.944,20.556,8.15,1.13,0.885,0.966,172.01,41.519,255,59,255,8.008,98.565,10442.355,172,655013,26.201,7.55,27,8,60,7.956,98.775,1590.634,26,99775,7.171,4.865,4,0,43,8.118,98.876,435.366,6,27309,27.039,15.826,19,5,222,7.968,98.776,1641.506,23,102966
58,47.89,118.014,98.518,26.437,114.015,102.778,7.702,8.586,9.067,6.725,55.731,0.861,9.121,116.793,34.975,68.051,6.875,1.348,0.742,0.964,160.268,36.483,165,75,255,118.051,98.512,7675.298,158,481445,29.924,10.489,20,9,70,118.11,98.449,1433.061,28,89891,11.583,6.613,7,0,57,117.759,98.268,554.693,10,34794,28.732,15.082,20,4,136,117.887,98.397,1375.988,26,86311
59,35.695,84.706,98.361,24.35,81.439,102.273,6.566,7.197,7.526,6.039,67.068,0.757,8.475,82.071,33.965,56.547,6.494,1.246,0.802,0.947,131.203,33.008,121,63,255,84.656,98.361,4683.232,128,293763,22.039,7.786,20,6,55,84.619,98.501,786.668,21,49345,21.327,11.336,17,0,71,84.488,98.52,761.272,20,47752,31.914,23.83,18,6,255,84.474,98.27,1139.151,25,71455
60,36.253,72.01,98.077,22.822,68.434,101.768,6.692,7.197,7.784,5.93,53.233,0.875,7.907,68.561,33.081,38.517,6.136,1.313,0.762,0.968,172.085,38.02,204,61,255,71.91,97.967,6238.538,175,391322,23.739,10.139,20,5,67,72.003,98.354,860.592,21,53982,13.174,8.454,6,0,51,71.969,98.458,477.581,12,29957,31.91,15.781,21,6,107,72.16,98.205,1156.831,28,72564
61,34.467,18.638,97.717,23.309,15.657,101.136,6.061,7.071,7.33,5.987,96.02,0.797,7.81,16.414,28.409,124.461,6.061,1.224,0.817,0.94,144.682,36.71,143,61,250,18.452,97.753,4986.755,141,312802,21.017,8.937,13,4,55,18.655,98.183,724.398,20,45439,5.424,4.585,2,0,36,18.675,98.253,186.954,4,11727,26.494,21.423,13,3,246,18.746,98.003,913.154,20,57279
62,40.876,30.584,97.371,24.743,26.641,101.136,7.955,7.449,7.601,6.847,157.744,0.839,8.018,26.641,32.197,7.237,6.741,1.11,0.901,0.948,148.225,35.625,152,68,255,30.504,97.303,6058.837,148,380050,24.067,10.84,13,6,71,30.403,97.417,983.746,22,61707,11.077,7.654,6,0,49,30.442,97.557,452.791,9,28402,34.86,20.147,19,6,213,30.575,97.562,1424.931,29,89381
63,28.776,49.452,98.25,21.276,46.212,101.01,7.071,5.934,7.885,4.647,36.231,0.799,8.265,46.465,33.333,34.418,5,1.697,0.589,0.953,158.526,34.898,155,73,255,49.435,98.194,4561.688,157,286139,34.594,14.787,20,10,80,49.512,98.434,995.479,32,62443,18.864,11.8,9,0,76,49.552,98.493,542.816,16,34049,43.716,27.256,39,7,240,49.922,98.439,1257.968,39,78908
64,25.252,15.024,94.171,24.189,12.879,99.621,5.303,9.091,8.653,3.716,108.917,0.542,9.435,14.394,29.545,105.524,4.496,2.328,0.429,0.8,104.777,42.909,136,27,237,14.863,94.333,2645.881,102,165967,16.441,4.661,13,5,39,15.042,94.192,415.183,16,26043,9.467,6.162,6,0,40,15.09,93.988,239.053,8,14995,23.607,14.126,18,4,163,14.912,94.191,596.143,20,37394
65,27.899,109.905,96.153,21.037,107.071,99.116,6.061,6.187,6.293,5.645,45.79,0.792,6.693,108.333,36.237,54.211,5.881,1.115,0.897,0.93,156.154,42.152,130,61,255,109.999,96.349,4356.528,152,273270,23.215,10.549,20,6,64,109.772,96.505,647.684,21,40627,12.578,7.937,11,0,64,109.69,96.391,350.92,11,22012,27.296,14.438,18,8,165,109.834,96.419,761.528,23,47768
66,36.348,102.635,94.856,23.013,99.621,98.99,5.808,7.955,7.967,5.809,84.133,0.862,8.054,101.894,38.131,80.981,5.808,1.371,0.729,0.97,153.196,32.646,135,65,255,102.58,94.836,5568.407,153,349287,31.694,11.223,20,10,67,102.672,95.053,1152.016,30,72262,10.948,6.574,7,0,47,102.714,95.03,397.934,10,24961,31.7,17.06,24,3,129,102.756,95.054,1152.239,28,72276
67,28.584,126.985,94.984,20.736,123.99,98.232,5.303,6.692,6.811,5.344,104.69,0.835,7.236,125.757,31.187,119.249,5.303,1.275,0.785,0.969,168.629,50.092,255,27,255,126.976,95.122,4820.159,173,302352,28.048,8.37,20,9,54,127.021,95.064,801.734,27,50290,6.838,4.457,6,0,33,126.962,95.037,195.467,6,12261,28.686,19.679,23,6,249,127.034,95.13,819.972,24,51434
68,51.461,54.769,93.862,27.46,50.884,98.106,7.955,8.46,8.216,7.976,96.851,0.858,8.728,53.409,31.061,104.237,7.955,1.03,0.971,0.96,162.156,38.483,255,64,255,54.82,93.805,8344.791,158,523440,32.096,11.774,34,8,78,54.599,93.851,1651.693,32,103605,13.022,8.09,11,0,50,54.444,93.857,670.131,12,42035,29.915,11.817,33,6,122,54.866,93.927,1539.491,29,96567
69,27.532,39.115,93.603,20.876,36.111,96.97,6.187,6.692,7.487,4.682,132.104,0.794,7.817,36.869,32.197,121.122,4.821,1.599,0.625,0.935,211.902,46.371,255,73,255,39.172,93.56,5834.132,229,365955,16.307,4.021,13,7,38,39.056,93.654,448.965,16,28162,6.162,3.834,4,0,30,38.959,93.671,169.641,5,10641,25.863,17.691,17,5,135,39.017,94.03,712.059,20,44665
70,38.564,76.395,92.83,23.863,72.348,96.212,7.828,6.692,8.259,5.945,27.181,0.851,8.372,72.475,38.005,23.085,6.015,1.389,0.72,0.964,166.273,34.604,153,66,255,76.407,92.827,6412.18,164,402214,31.852,13.106,20,7,76,76.414,93.016,1228.331,31,77049,7.923,5.631,4,0,36,76.407,93.044,305.532,7,19165,33.848,18.468,14,5,142,76.129,92.921,1305.316,31,81878
71,41.402,63.439,91.943,24.177,59.848,95.707,7.197,7.702,7.598,6.938,109.348,0.89,7.85,62.752,33.46,101.129,7.068,1.095,0.913,0.968,152.936,36.577,152,67,255,63.281,91.988,6331.832,149,397174,40.972,19.505,20,9,94,63.512,91.827,1696.315,37,106404,8.695,6.92,4,0,44,63.671,91.797,359.991,7,22581,36.826,20.755,20,6,155,63.606,91.8,1524.665,31,95637
72,21.889,120.34,92.891,20.088,117.424,95.454,6.439,5.934,7.785,3.58,37.288,0.682,7.959,117.929,39.52,41.785,3.928,2.175,0.46,0.899,122.867,43.923,125,40,242,120.187,92.831,2689.403,123,168697,20.532,5.583,20,7,48,120.399,92.882,449.411,20,28190,15.056,7.869,15,0,65,120.375,92.998,329.557,14,20672,31.052,27.364,19,6,255,120.349,92.916,679.696,24,42635
73,39.218,95.502,90.845,24.455,92.424,94.697,6.313,8.207,8.334,5.991,91.786,0.824,8.37,94.444,34.47,101.31,6.237,1.391,0.719,0.956,150.806,35.384,160,67,254,95.315,90.774,5914.289,151,370983,24.435,10.474,20,6,75,95.261,90.719,958.27,22,60109,7.212,4.879,6,0,50,95.329,90.966,282.847,6,17742,33.075,20.164,19,2,147,95.352,91.009,1297.122,28,81364
74,28.887,23.311,91.112,22.81,19.697,94.318,7.449,6.692,8.586,4.284,33.619,0.698,8.52,20.328,41.288,39.588,4.547,2.004,0.499,0.899,59.451,19.416,40,23,132,23.055,90.891,1717.375,58,107725,21.056,7.353,20,5,48,23.44,90.971,608.259,20,38154,15.472,9.663,12,1,64,23.104,91.276,446.94,13,28035,22.363,17.601,18,4,255,23.432,91.212,645.994,19,40521
75,39.903,45.957,90.287,23.85,42.298,94.066,7.197,7.576,7.87,6.456,54.577,0.882,7.907,42.677,41.162,38.517,6.513,1.219,0.82,0.966,168.766,35.347,176,73,255,45.852,90.244,6734.325,168,422421,25.937,9.893,20,6,56,45.911,90.218,1034.984,25,64921,12.286,7.108,7,0,53,46.009,90.128,490.271,11,30753,34.519,18.549,19,4,114,45.973,90.208,1377.407,30,86400
76,33.303,89.943,89.289,22.195,87.247,93.182,5.556,7.576,7.812,5.428,101.798,0.85,7.809,88.763,36.111,112.834,5.453,1.439,0.695,0.966,187.377,36.913,255,65,255,89.986,89.227,6240.259,188,391430,30.505,11.34,27,8,70,89.934,89.564,1015.901,28,63724,6.292,4.774,4,0,37,89.908,89.731,209.544,5,13144,28.707,15.204,14,4,103,89.846,89.664,956.038,25,59969
77,33.192,83.361,89.714,22.016,80.05,93.055,6.439,6.439,6.817,6.199,39.076,0.861,7.222,80.934,41.919,53.531,6.327,1.1,0.909,0.956,169.323,40.728,255,67,255,83.462,89.582,5620.107,166,352530,21.6,6.493,20,8,57,83.29,89.862,716.953,21,44972,13.28,7.77,7,0,50,83.084,90.083,440.802,12,27650,27.64,17.962,18,5,123,82.859,89.884,917.426,22,57547
78,34.627,123.105,89.27,22.644,119.192,92.677,7.449,6.187,7.451,5.917,13.965,0.849,7.8,119.571,41.667,29.055,6.187,1.259,0.794,0.96,172.32,34.788,175,71,255,123.048,89.191,5966.835,171,374279,31.24,11.398,34,8,65,123.061,89.475,1081.727,31,67853,5.498,3.907,4,0,32,123.236,89.593,190.382,5,11942,27.949,12.578,23,4,138,122.87,89.363,967.788,26,60706
79,29.366,10.393,89.289,20.44,7.449,92.298,5.934,6.061,6.188,6.043,92.891,0.883,6.645,7.828,37.879,141.17,5.869,1.024,0.977,0.965,86.95,32.122,56,33,177,10.238,89.155,2553.336,80,160162,17.404,6.955,13,3,40,10.139,89.442,511.091,17,32059,7.997,7.239,4,0,61,10.067,89.528,234.845,6,14731,22.393,23.137,13,3,255,10.207,89.447,657.568,16,41247
80,24.774,33.931,89.12,19.657,30.682,91.793,6.566,5.556,7.4,4.262,145.548,0.806,7.459,30.808,37.879,146.041,4.492,1.736,0.576,0.945,218.552,45.936,255,83,255,33.869,89.154,5414.453,241,339630,14.056,3.757,13,4,34,33.916,89.115,348.226,13,21843,4.696,3.641,2,0,32,34.251,89.093,116.346,4,7298,20.527,9.806,16,4,86,33.824,88.978,508.541,18,31899
81,29.541,68.901,87.941,21.32,65.404,91.288,6.566,6.313,7.257,5.183,45.049,0.817,7.502,65.909,43.687,46.364,5.469,1.4,0.714,0.95,151.413,40.854,145,70,255,68.875,87.909,4472.89,146,280569,32.187,13.049,20,5,70,68.992,88.222,950.825,31,59642,17.522,10.688,12,0,81,68.996,88.331,517.628,15,32469,36.577,18.942,20,5,112,68.756,88.229,1080.515,33,67777
82,22.383,112.625,87.449,18.685,109.975,90.151,5.682,5.177,5.823,4.894,149.946,0.806,6.269,110.101,40.278,152.403,5.177,1.19,0.841,0.932,127.959,32.309,120,60,216,112.459,87.478,2864.098,126,179655,30.299,9.676,26,9,67,112.589,87.38,678.182,29,42540,9.578,5.645,9,0,34,112.593,87.203,214.375,9,13447,30.075,21.545,19,6,151,112.605,87.555,673.16,24,42225
83,31.39,3.307,85.991,21.202,0.379,89.646,5.934,7.071,7.185,5.563,116.372,0.877,7.552,1.894,39.52,110.556,5.803,1.292,0.774,0.966,116.42,43.059,132,37,233,3.039,86.127,3654.433,120,229230,22.773,11.192,13,3,67,2.866,86.218,714.849,21,44840,6.791,5.635,4,0,42,2.844,86.093,213.163,5,13371,21.168,14.101,13,3,108,2.896,86.197,664.455,17,41679
84,37.815,58.629,86.144,23.463,54.798,89.646,7.702,6.692,7.836,6.144,153.074,0.863,8.025,55.05,41.414,155.854,6.469,1.275,0.784,0.956,181.866,44.245,255,48,255,58.6,86.061,6877.23,187,431385,25.762,8.934,20,9,68,58.61,86.166,974.197,24,61108,6.715,5.035,3,0,41,58.629,86.43,253.912,6,15927,31.176,15.966,19,6,150,58.511,86.275,1178.926,27,73950
85,31.645,25.387,85.935,21.659,22.222,89.141,6.061,6.313,6.614,6.092,119.16,0.848,7.163,22.98,40.657,130.711,6.061,1.086,0.921,0.956,196.511,48.679,255,76,255,25.475,85.85,6218.642,205,390074,28.931,8.045,27,10,66,25.293,86.129,915.529,27,57428,6.946,4.312,4,0,28,25.299,86.09,219.811,6,13788,29.132,14.814,25,3,93,25.055,86.189,921.906,26,57828
86,25.173,100.47,84.251,20.192,97.853,87.879,5.808,6.692,7.444,4.305,126.698,0.776,7.576,98.737,41.288,126.87,4.437,1.729,0.578,0.94,168.333,42.03,255,72,255,100.52,84.322,4237.408,166,265798,32.037,12.61,20,8,79,100.339,84.25,806.453,30,50586,5.644,4.474,5,0,40,100.175,84.105,142.077,5,8912,32.101,16.293,24,7,183,100.199,84.229,808.063,29,50687
87,19.912,79.084,84.267,17.932,76.515,87.247,4.924,6.187,6.739,3.762,123.442,0.778,6.934,77.02,42.298,123.111,3.916,1.791,0.558,0.941,127.45,28.786,121,65,215,78.993,84.243,2537.761,126,159185,21.836,5.825,20,6,44,78.999,84.254,434.792,21,27273,10.677,7.037,7,0,49,78.994,84.338,212.605,9,13336,33.064,31.805,18,6,255,79.083,84.268,658.365,26,41297
88,44.319,41.28,83.616,25.513,37.247,87.121,8.207,7.071,8.589,6.57,149.057,0.856,8.861,37.626,42.803,147.216,7.022,1.307,0.765,0.963,164.161,41.608,153,64,255,41.262,83.661,7275.515,162,456368,24.99,8.52,27,6,61,41.204,83.742,1107.521,24,69471,11.319,6.241,9,0,40,41.044,83.774,501.669,10,31468,34.637,16.451,31,6,110,41.268,83.939,1535.091,32,96291
89,30.434,51.253,83.969,20.95,47.601,86.869,7.071,5.808,6.984,5.548,4.278,0.871,7.183,47.601,46.086,10.125,5.808,1.259,0.794,0.956,204.624,35.527,255,85,255,51.211,83.962,6227.474,210,390628,22.749,6.741,20,7,50,51.265,83.947,692.322,22,43427,8.357,5.008,5,0,35,51.183,83.972,254.342,8,15954,29.483,13.908,29,5,93,51.327,84.028,897.275,28,56283
90,28.074,86.369,83.471,20.963,82.828,85.985,7.197,5.177,7.331,4.876,179.92,0.803,7.411,82.828,46.591,13.799,5.177,1.504,0.665,0.941,163.921,42.586,178,59,255,86.394,83.671,4601.958,168,288665,27.048,12.757,20,5,77,86.833,83.684,759.343,24,47631,5.093,4.995,1,0,56,86.799,83.691,142.97,4,8968,29.304,16.572,23,5,132,86.83,83.54,822.698,25,51605
91,40.557,123.048,82.387,24.085,119.318,85.606,7.702,6.818,8.176,6.316,30.591,0.879,8.475,119.571,49.116,33.453,6.554,1.295,0.772,0.97,145.008,28.699,141,66,251,123.088,82.377,5881.097,143,368901,35.879,13.153,27,9,73,122.956,82.357,1455.141,35,91276,10.082,6.327,5,0,50,122.84,82.303,408.902,9,25649,36.948,19.456,23,8,120,122.873,82.225,1498.488,32,93995
92,20.007,96.139,82.238,17.588,94.066,85.48,4.167,6.439,6.78,3.758,110.039,0.813,6.917,95.076,43.687,111.413,3.875,1.804,0.554,0.96,73.036,26.875,53,25,146,96.05,82.503,1461.263,70,91660,17.347,9.177,6,2,49,95.981,82.945,347.062,16,21770,5.393,6.617,0,0,48,95.781,83.311,107.897,3,6768,22.4,16.99,12,3,116,95.948,82.807,448.167,17,28112
93,30.099,17.949,82.317,20.901,14.773,85.227,6.313,5.934,6.404,5.984,12.048,0.866,6.744,15.53,48.864,38.157,5.859,1.07,0.935,0.954,196.342,45.644,255,72,255,17.867,82.286,5909.666,203,370693,25.281,5.651,27,9,47,17.906,82.4,760.922,25,47730,5.629,3.661,3,0,26,18.052,82.487,169.418,5,10627,27.858,10.489,20,6,85,17.808,82.521,838.481,26,52595
94,25.125,74.217,82.271,19.922,70.833,84.722,6.944,4.924,7.174,4.459,158.692,0.796,7.362,70.96,45.581,157.834,4.714,1.609,0.622,0.947,160.494,39.876,178,70,249,74.241,82.318,4032.407,161,252939,25.292,7.31,27,7,61,74.274,82.314,635.457,25,39860,7.761,5.354,5,0,35,74.303,82.392,194.989,7,12231,26.276,14.439,16,5,126,74.106,82.402,660.183,22,41411
95,27.771,113.268,80.74,21.751,109.975,83.965,6.187,6.692,7.597,4.654,128.413,0.738,7.883,110.985,45.202,121.908,5.222,1.632,0.613,0.924,143.082,41.394,101,63,255,113.21,80.9,3973.58,136,249249,19.517,8.07,20,5,54,113.138,81.133,542.019,18,33999,6.319,5.563,1,0,40,113.478,81.295,175.492,5,11008,23.328,18.029,14,5,225,113.358,80.577,647.86,19,40638
96,24.168,91.04,80.094,19.792,87.121,82.828,7.197,5.177,6.927,4.443,17.842,0.775,7.33,87.121,49.747,10.923,4.519,1.559,0.641,0.942,127.085,46.827,61,37,242,90.935,80.004,3071.442,130,192661,25.263,8.683,20,7,67,90.931,80.103,610.555,24,38298,8.33,6.594,5,0,58,90.759,79.897,201.318,7,12628,34.777,32.707,16,6,255,90.365,80.112,840.505,26,52722
97,17.138,28.578,79.495,16.042,26.515,82.449,4.04,5.556,5.602,3.895,99.578,0.837,5.793,28.283,46.717,110.41,4.04,1.438,0.695,0.952,56.116,10.668,51,32,91,28.678,79.501,961.714,55,60325,20.268,4.358,20,9,35,28.577,79.581,347.349,20,21788,21.867,11.691,17,2,88,28.306,79.855,374.754,19,23507,32.838,22.452,28,8,197,28.813,79.639,562.776,27,35301
98,47.763,34.454,78.226,26.197,30.808,82.449,7.449,8.46,8.994,6.762,119.593,0.875,9.15,31.566,47.222,129.401,6.786,1.33,0.752,0.971,117.597,32.33,119,37,230,34.499,78.438,5616.76,119,352320,30.431,10.028,20,11,70,34.735,78.371,1453.467,29,91171,7.691,4.799,6,0,39,34.617,78.333,367.324,7,23041,34.422,17.29,23,8,158,34.772,78.213,1644.072,30,103127
99,48.847,58.139,79.198,26.955,53.535,82.449,9.091,7.197,8.931,6.964,18.464,0.845,9.247,54.672,52.904,34.992,7.197,1.283,0.78,0.957,210.304,38.961,255,70,255,58.131,79.105,10272.698,218,644371,29.579,10.897,20,8,73,58.288,79.465,1444.858,28,90631,8.738,6.227,5,0,46,58.361,79.601,426.821,7,26773,32.087,14.774,18,5,93,58.242,79.534,1567.374,30,98316
100,21.267,126.68,78.53,19.866,123.737,82.449,5.429,6.818,7.247,3.737,53.553,0.677,7.914,124.621,53.283,56.056,4.098,1.939,0.516,0.916,155.934,42.384,133,62,255,126.718,78.379,3316.235,150,208016,22.57,7.434,20,7,53,126.626,78.65,480.004,21,30109,16.633,8.326,14,0,60,126.547,78.514,353.742,16,22189,26.813,14.498,22,6,137,126.605,78.691,570.221,24,35768
101,20.789,50.974,78.732,20.205,47.475,81.313,6.944,5.177,6.796,3.895,151.775,0.64,7.232,47.475,50.379,163.78,4.115,1.745,0.573,0.877,175.809,48.924,255,46,255,50.755,78.775,3654.831,177,229255,22.704,5.365,20,8,50,51.012,78.77,471.985,22,29606,8.875,5.275,8,0,40,50.794,78.849,184.499,8,11573,33.571,15.724,22,10,100,50.957,79.01,697.902,31,43777
102,26.655,103.203,77.049,21.363,100.379,80.808,5.303,7.071,7.088,4.788,69.154,0.734,7.602,101.515,54.924,57.894,5.061,1.48,0.675,0.915,115.91,40.712,78,29,214,102.953,76.836,3089.632,118,193802,21.609,9.413,13,4,58,103.188,76.811,576.008,20,36131,5.895,5.177,2,0,38,103.166,76.965,157.142,5,9857,22.676,18.705,13,3,170,102.883,76.688,604.449,17,37915
103,32.124,3.577,77.005,21.498,0.253,80.303,6.313,6.692,6.75,6.059,59.472,0.873,7.189,2.02,55.303,59.381,6.266,1.114,0.898,0.959,98.23,32.855,96,34,234,3.427,77.086,3155.49,94,197933,17.72,6.021,13,3,46,3.523,77.017,569.233,17,35706,5.543,5.753,3,0,63,3.695,77.123,178.059,4,11169,26.791,27.6,15,4,255,3.607,77.147,860.624,18,53984
104,23.834,108.879,77.38,18.659,105.934,80.303,6.187,5.177,5.966,5.087,168.997,0.86,6.269,106.187,51.01,161.2,5.177,1.173,0.853,0.962,138.544,40.17,146,35,245,108.691,77.307,3302.014,142,207124,25.416,9.633,20,9,66,108.717,77.198,605.756,23,37997,4.895,4.253,2,0,31,108.689,77.184,116.665,4,7318,24.715,14.997,13,4,104,108.687,77.004,589.049,21,36949
